match_id,qtr,clock,score,event_type,event101245701,1,11:57,0 — 0,JUMP_BALL,Jump ball won by A. Nerecionis (A).
101245701,1,11:52,2 — 0,TOPKEY,F. Adamčík (A) fires from the top of the key with I. Doganhan (H) right in his face.  Scored.
101245701,1,11:46,2 — 0,NOSHOOT_FOUL,Foul called on M. Ilić (A).
101245701,1,11:40,2 — 0,BAD_PASS,The pass from J. Ingaramo (H) sailed out of bounds.
101245701,1,11:27,4 — 0,WING,F. Adamčík (A) opens up the play with a pass to C. Rubio La Fuente (A). C. Rubio La Fuente (A) fires an off-balance jumper from the wing.  Scored.
101245701,1,11:27,4 — 0,ASSIST,The shot was assisted by F. Adamčík (A).
101245701,1,11:11,4 — 0,DRIVING_LAYUP,I. Doganhan (H) tries a driving layup, as Â. Frazão (A) rotates over and alters his shot.  Shot blocked.
101245701,1,11:11,4 — 0,REBOUND,The defensive rebound is snapped up by F. Adamčík (A).
101245701,1,10:58,4 — 0,STRAIGHT_ON_THREE,M. Ilić (A) forces up a three from the top of the arc, guarded closely by J. Ingaramo (H).  Shot missed.
101245701,1,10:58,4 — 0,REBOUND,D. Abaloidze (H) grabs the defensive rebound.
101245701,1,10:48,4 — 2,ELBOW,D. Abaloidze (H) attempts a jumper from the elbow over A. Nerecionis (A).  Scored.
101245701,1,10:37,6 — 2,TOPKEY,Â. Frazão (A) pulls up at the top of the key and takes a shot, guarded closely by M. Repetti (H).  Scored.
101245701,1,10:26,6 — 2,CORNER_THREE,T. Saunders (H) gets off a great pass to D. Abaloidze (H). D. Abaloidze (H) fires up a three-point shot from the corner.  Shot missed.
101245701,1,10:26,6 — 2,REBOUND,A. Nerecionis (A) corrals the missed shot.
101245701,1,10:10,6 — 2,WING_THREE,M. Ilić (A) attempts a three-point shot from the wing, guarded closely by J. Ingaramo (H).  Shot missed.
101245701,1,10:10,6 — 2,REBOUND,T. Saunders (H) corrals the missed shot.
101245701,1,9:49,6 — 2,WING,M. Repetti (H) tries to bank one in from the wing off of a nice pass from D. Abaloidze (H).  Shot missed.
101245701,1,9:49,6 — 2,REBOUND,Â. Frazão (A) corrals the missed shot.
101245701,1,9:27,8 — 2,DRIVING_LAYUP,F. Adamčík (A) tries a driving layup, guarded closely by I. Doganhan (H).  Scored.
101245701,1,9:03,8 — 2,TOPKEY,T. Saunders (H) pulls up at the top of the key and takes a shot.  Shot missed.
101245701,1,9:03,8 — 2,REBOUND,M. Ilić (A) pulls down a defensive rebound.
101245701,1,8:57,8 — 2,BAD_PASS,Â. Frazão (A) threw the ball away.
101245701,1,8:39,8 — 2,STEAL,Ball stolen by A. Nerecionis (A).
101245701,1,8:28,8 — 2,BASELINE_J,Â. Frazão (A) dribbles baseline and pulls up for a jumper under pressure from M. Repetti (H).  Shot missed.
101245701,1,8:28,8 — 2,REBOUND,A. Nerecionis (A) flew in from the wing to grab the offensive rebound.
101245701,1,8:07,8 — 2,TOPKEY,C. Rubio La Fuente (A) threads a pass through the defense and finds F. Adamčík (A).  F. Adamčík (A) pulls up at the top of the key and takes a shot.  Shot missed.
101245701,1,8:07,8 — 2,REBOUND,T. Saunders (H) grabs the defensive rebound.
101245701,1,7:55,8 — 2,BASELINE_J,D. Abaloidze (H) opens up the play with a pass to I. Doganhan (H). I. Doganhan (H) dribbles baseline and pulls up for a jumper.  Shot missed.
101245701,1,7:55,8 — 2,REBOUND,F. Adamčík (A) corrals the missed shot.
101245701,1,7:40,8 — 2,DRIVING_LAYUP,F. Adamčík (A) threads a pass through the defense and finds M. Ilić (A).  M. Ilić (A) tries a driving layup.  Shot missed.
101245701,1,7:40,8 — 2,REBOUND,Â. Frazão (A) grabs the offensive rebound.
101245701,1,7:38,8 — 2,PUTBACK,Â. Frazão (A) collects the rebound and goes back up for the shot, guarded closely by M. Repetti (H).  Shot missed.
101245701,1,7:38,8 — 2,REBOUND,Â. Frazão (A) boxes out his man and snags the offensive rebound.
101245701,1,7:33,8 — 2,NOSHOOT_FOUL,Foul called on T. Saunders (H).
101245701,1,7:27,8 — 2,WING, Â. Frazão (A) attempts a jump-shot from the wing, guarded closely by M. Repetti (H).  Shot missed.
101245701,1,7:27,8 — 2,REBOUND,T. Saunders (H) grabs the defensive rebound.
101245701,1,7:12,8 — 4,STRONG,D. Abaloidze (H) backs down his defender and shoots from close range off of a nice pass from J. Ingaramo (H).  Scored.
101245701,1,7:12,8 — 4,ASSIST,The shot was assisted by J. Ingaramo (H).
101245701,1,7:00,8 — 4,BASELINE_J,Â. Frazão (A) attempts a baseline jumper, guarded closely by M. Repetti (H).  Shot missed.
101245701,1,7:00,8 — 4,REBOUND,Â. Frazão (A) grabs the offensive rebound.
101245701,1,6:58,8 — 4,TIPBACK,Â. Frazão (A) reaches up and tries to tip it in, guarded closely by M. Repetti (H).  Shot blocked.
101245701,1,6:58,8 — 4,SHOTSTREAKMISS,Â. Frazão (A) can't buy a bucket!
101245701,1,6:58,8 — 4,REBOUND,The defensive rebound is snapped up by M. Repetti (H).
101245701,1,6:37,8 — 4,STEAL_ON_PASS,Pass stolen by F. Adamčík (A).
101245701,1,6:30,8 — 4,STEAL_ON_PASS,J. Ingaramo (H) intercepted a pass.
101245701,1,6:10,8 — 4,STEAL_ON_PASS,C. Rubio La Fuente (A) intercepted a pass.
101245701,1,5:48,8 — 4,NOSHOOT_FOUL,Foul called on M. Repetti (H).
101245701,1,5:48,8 — 4,SUBSTITUTION,M. Kaprál (A) substituted for M. Ilić (A) at PG.
101245701,1,5:48,8 — 4,SUBSTITUTION,C. Rubio La Fuente (A) was replaced by A. Biezums (A) at SF.
101245701,1,5:48,8 — 4,SUBSTITUTION,B. Bulejka (A) brought in for Â. Frazão (A) at PF.
101245701,1,5:48,8 — 4,SUBSTITUTION,V. Lisenko (A) came off the bench to replace A. Nerecionis (A) at center.
101245701,1,5:41,8 — 4,DRIVING_LAYUP,M. Kaprál (A) tries a driving layup with J. Ingaramo (H) right in his face.  Shot missed.
101245701,1,5:41,8 — 4,REBOUND,The defensive rebound is snapped up by M. Repetti (H).
101245701,1,5:18,8 — 4,ELBOW,J. Ingaramo (H) attempts a jumper from the elbow, guarded closely by F. Adamčík (A).  Shot missed.
101245701,1,5:18,8 — 4,REBOUND,D. Abaloidze (H) boxes out his man and snags the offensive rebound.
101245701,1,5:11,8 — 6,ELBOW,J. Ingaramo (H) gets off a great pass to D. Abaloidze (H). D. Abaloidze (H) attempts a jumper from the elbow.  Scored.
101245701,1,5:11,8 — 6,ASSIST,J. Ingaramo (H) credited with the assist.
101245701,1,4:59,8 — 6,BASELINE_J,A. Biezums (A) opens up the play with a pass to V. Lisenko (A). V. Lisenko (A) dribbles baseline and pulls up for a jumper.  Shot missed.
101245701,1,4:59,8 — 6,REBOUND_OOB,T. Saunders (H) tries to grab the defensive rebound, but the ball goes out of bounds.
101245701,1,4:48,8 — 6,BASELINE_J,A. Biezums (A) gets off a great pass to M. Kaprál (A). M. Kaprál (A) attempts a baseline jumper.  Shot missed.
101245701,1,4:48,8 — 6,REBOUND,The defensive rebound is snapped up by M. Repetti (H).
101245701,1,4:42,8 — 6,BAD_PASS,M. Repetti (H) threw the ball away.
101245701,1,4:28,8 — 6,DRIVING_LAYUP,A. Biezums (A) gets off a great pass to M. Kaprál (A). M. Kaprál (A) tries a driving layup.  Shot missed.
101245701,1,4:28,8 — 6,REBOUND,D. Abaloidze (H) ends the possession with a defensive rebound.
101245701,1,4:08,8 — 9,WING_THREE,I. Doganhan (H) gets off a great pass to J. Ingaramo (H). J. Ingaramo (H) attempts a three-point shot from the wing.  Scored.
101245701,1,4:08,8 — 9,ASSIST,The shot was assisted by I. Doganhan (H).
101245701,1,4:08,8 — 9,TIME_OUT,Full timeout called by Ethereum Traders.
101245701,1,3:55,8 — 9,DRIVING_LAYUP,A. Biezums (A) tries a driving layup, guarded closely by T. Saunders (H).  Shot missed.
101245701,1,3:55,8 — 9,REBOUND,The defensive rebound is snapped up by D. Abaloidze (H).
101245701,1,3:46,8 — 9,BASELINE_J,J. Ingaramo (H) opens up the play with a pass to T. Saunders (H). T. Saunders (H) dribbles baseline and pulls up for a jumper.  Shot missed.
101245701,1,3:46,8 — 9,REBOUND,F. Adamčík (A) ends the possession with a defensive rebound.
101245701,1,3:41,8 — 9,BAD_PASS,B. Bulejka (A) threw the ball away.
101245701,1,3:41,8 — 9,SUBSTITUTION,M. Ilić (A) substituted for M. Kaprál (A) at PG.
101245701,1,3:41,8 — 9,SUBSTITUTION,A. Biezums (A) was replaced by C. Rubio La Fuente (A) at SF.
101245701,1,3:41,8 — 9,SUBSTITUTION,Â. Frazão (A) brought in for B. Bulejka (A) at PF.
101245701,1,3:41,8 — 9,SUBSTITUTION,A. Nerecionis (A) came off the bench to replace V. Lisenko (A) at center.
101245701,1,3:32,8 — 9,NOSHOOT_FOUL,Foul called on Â. Frazão (A).
